request_id,selected_mode,task_id,task_type,device,start_us,finish_us
0,gpu_only,block_09_norm2,layer_norm,GPU,33404.7776,33426.907199999994
1,gpu_only,block_04_norm2,layer_norm,GPU,33426.907199999994,33449.036799999994
2,gpu_only,block_02_norm1,layer_norm,GPU,33449.036799999994,33471.16639999999
3,gpu_only,block_00_attention,self_attention,GPU,33471.16639999999,33627.19295999999
0,gpu_only,block_09_ffn_island,fused_ffn_island,GPU,33627.19295999999,34840.405439999995
1,gpu_only,block_04_ffn_island,fused_ffn_island,GPU,34840.405439999995,36053.61792
2,gpu_only,block_02_qkv,linear_qkv,GPU,36053.61792,36496.350399999996
3,gpu_only,block_00_proj,linear_projection,GPU,36496.350399999996,36648.59456
0,gpu_only,block_09_residual2,residual_add,GPU,36648.59456,36666.941759999994
1,gpu_only,block_04_residual2,residual_add,GPU,36666.941759999994,36685.28895999999
2,gpu_only,block_02_attention,self_attention,GPU,36685.28895999999,36841.31552
3,gpu_only,block_00_residual1,residual_add,GPU,36841.31552,36859.66271999999
0,gpu_only,block_10_norm1,layer_norm,GPU,36859.66271999999,36881.792319999986
1,gpu_only,block_05_norm1,layer_norm,GPU,36881.792319999986,36903.921919999986
2,gpu_only,block_02_proj,linear_projection,GPU,36903.921919999986,37056.16607999999
3,gpu_only,block_00_norm2,layer_norm,GPU,37056.16607999999,37078.29567999998
0,gpu_only,block_10_qkv,linear_qkv,GPU,37078.29567999998,37521.02815999998
1,gpu_only,block_05_qkv,linear_qkv,GPU,37521.02815999998,37963.760639999986
2,gpu_only,block_02_residual1,residual_add,GPU,37963.760639999986,37982.10783999998
3,gpu_only,block_00_ffn_island,fused_ffn_island,GPU,37982.10783999998,39195.320319999984
0,gpu_only,block_10_attention,self_attention,GPU,39195.320319999984,39351.34687999998
1,gpu_only,block_05_attention,self_attention,GPU,39351.34687999998,39507.37343999999
2,gpu_only,block_02_norm2,layer_norm,GPU,39507.37343999999,39529.50303999998
3,gpu_only,block_00_residual2,residual_add,GPU,39529.50303999998,39547.85023999998
0,gpu_only,block_10_proj,linear_projection,GPU,39547.85023999998,39700.09439999998
1,gpu_only,block_05_proj,linear_projection,GPU,39700.09439999998,39852.33855999998
2,gpu_only,block_02_ffn_island,fused_ffn_island,GPU,39852.33855999998,41065.551039999984
3,gpu_only,block_01_norm1,layer_norm,GPU,41065.551039999984,41087.68063999998
0,gpu_only,block_10_residual1,residual_add,GPU,41087.68063999998,41106.02783999997
1,gpu_only,block_05_residual1,residual_add,GPU,41106.02783999997,41124.37503999997
4,gpu_only,patch_embedding,patch_embedding,GPU,41124.37503999997,41275.88191999997
2,gpu_only,block_02_residual2,residual_add,GPU,41275.88191999997,41294.22911999997
3,gpu_only,block_01_qkv,linear_qkv,GPU,41294.22911999997,41736.961599999966
0,gpu_only,block_10_norm2,layer_norm,GPU,41736.961599999966,41759.091199999966
1,gpu_only,block_05_norm2,layer_norm,GPU,41759.091199999966,41781.22079999997
4,gpu_only,token_embedding,token_and_position_embedding,GPU,41781.22079999997,41799.56799999996
2,gpu_only,block_03_norm1,layer_norm,GPU,41799.56799999996,41821.697599999956
3,gpu_only,block_01_attention,self_attention,GPU,41821.697599999956,41977.72415999996
0,gpu_only,block_10_ffn_island,fused_ffn_island,GPU,41977.72415999996,43190.93663999996
1,gpu_only,block_05_ffn_island,fused_ffn_island,GPU,43190.93663999996,44404.149119999965
4,gpu_only,block_00_norm1,layer_norm,GPU,44404.149119999965,44426.27871999996
2,gpu_only,block_03_qkv,linear_qkv,GPU,44426.27871999996,44869.011199999964
3,gpu_only,block_01_proj,linear_projection,GPU,44869.011199999964,45021.25535999997
0,gpu_only,block_10_residual2,residual_add,GPU,45021.25535999997,45039.60255999996
1,gpu_only,block_05_residual2,residual_add,GPU,45039.60255999996,45057.94975999996
4,gpu_only,block_00_qkv,linear_qkv,GPU,45057.94975999996,45500.68223999996
2,gpu_only,block_03_attention,self_attention,GPU,45500.68223999996,45656.70879999996
3,gpu_only,block_01_residual1,residual_add,GPU,45656.70879999996,45675.05599999996
0,gpu_only,block_11_norm1,layer_norm,GPU,45675.05599999996,45697.18559999995
1,gpu_only,block_06_norm1,layer_norm,GPU,45697.18559999995,45719.31519999995
4,gpu_only,block_00_attention,self_attention,GPU,45719.31519999995,45875.34175999995
2,gpu_only,block_03_proj,linear_projection,GPU,45875.34175999995,46027.585919999954
3,gpu_only,block_01_norm2,layer_norm,GPU,46027.585919999954,46049.715519999954
0,gpu_only,block_11_qkv,linear_qkv,GPU,46049.715519999954,46492.44799999995
1,gpu_only,block_06_qkv,linear_qkv,GPU,46492.44799999995,46935.18047999995
4,gpu_only,block_00_proj,linear_projection,GPU,46935.18047999995,47087.424639999954
2,gpu_only,block_03_residual1,residual_add,GPU,47087.424639999954,47105.77183999995
3,gpu_only,block_01_ffn_island,fused_ffn_island,GPU,47105.77183999995,48318.98431999995
0,gpu_only,block_11_attention,self_attention,GPU,48318.98431999995,48475.01087999995
1,gpu_only,block_06_attention,self_attention,GPU,48475.01087999995,48631.03743999996
4,gpu_only,block_00_residual1,residual_add,GPU,48631.03743999996,48649.38463999995
2,gpu_only,block_03_norm2,layer_norm,GPU,48649.38463999995,48671.51423999995
3,gpu_only,block_01_residual2,residual_add,GPU,48671.51423999995,48689.86143999995
0,gpu_only,block_11_proj,linear_projection,GPU,48689.86143999995,48842.10559999995
1,gpu_only,block_06_proj,linear_projection,GPU,48842.10559999995,48994.349759999954
4,gpu_only,block_00_norm2,layer_norm,GPU,48994.349759999954,49016.47935999995
2,gpu_only,block_03_ffn_island,fused_ffn_island,GPU,49016.47935999995,50229.69183999995
3,gpu_only,block_02_norm1,layer_norm,GPU,50229.69183999995,50251.82143999995
0,gpu_only,block_11_residual1,residual_add,GPU,50251.82143999995,50270.168639999945
1,gpu_only,block_06_residual1,residual_add,GPU,50270.168639999945,50288.51583999994
4,gpu_only,block_00_ffn_island,fused_ffn_island,GPU,50288.51583999994,51501.728319999944
5,gpu_only,patch_embedding,patch_embedding,GPU,51501.728319999944,51653.235199999945
2,gpu_only,block_03_residual2,residual_add,GPU,51653.235199999945,51671.58239999994
3,gpu_only,block_02_qkv,linear_qkv,GPU,51671.58239999994,52114.31487999994
0,gpu_only,block_11_norm2,layer_norm,GPU,52114.31487999994,52136.44447999994
1,gpu_only,block_06_norm2,layer_norm,GPU,52136.44447999994,52158.57407999993
4,gpu_only,block_00_residual2,residual_add,GPU,52158.57407999993,52176.92127999994
5,gpu_only,token_embedding,token_and_position_embedding,GPU,52176.92127999994,52195.26847999993
2,gpu_only,block_04_norm1,layer_norm,GPU,52195.26847999993,52217.398079999926
3,gpu_only,block_02_attention,self_attention,GPU,52217.398079999926,52373.42463999993
0,gpu_only,block_11_ffn_island,fused_ffn_island,GPU,52373.42463999993,53586.637119999934
1,gpu_only,block_06_ffn_island,fused_ffn_island,GPU,53586.637119999934,54799.849599999936
4,gpu_only,block_01_norm1,layer_norm,GPU,54799.849599999936,54821.979199999936
5,gpu_only,block_00_norm1,layer_norm,GPU,54821.979199999936,54844.10879999993
2,gpu_only,block_04_qkv,linear_qkv,GPU,54844.10879999993,55286.84127999993
3,gpu_only,block_02_proj,linear_projection,GPU,55286.84127999993,55439.08543999993
0,gpu_only,block_11_residual2,residual_add,GPU,55439.08543999993,55457.432639999926
1,gpu_only,block_06_residual2,residual_add,GPU,55457.432639999926,55475.77983999993
4,gpu_only,block_01_qkv,linear_qkv,GPU,55475.77983999993,55918.51231999993
5,gpu_only,block_00_qkv,linear_qkv,GPU,55918.51231999993,56361.24479999993
2,gpu_only,block_04_attention,self_attention,GPU,56361.24479999993,56517.271359999926
3,gpu_only,block_02_residual1,residual_add,GPU,56517.271359999926,56535.61855999992
0,gpu_only,final_norm,layer_norm,GPU,56535.61855999992,56557.74815999992
1,gpu_only,block_07_norm1,layer_norm,GPU,56557.74815999992,56579.877759999916
4,gpu_only,block_01_attention,self_attention,GPU,56579.877759999916,56735.90431999992
5,gpu_only,block_00_attention,self_attention,GPU,56735.90431999992,56891.93087999992
2,gpu_only,block_04_proj,linear_projection,GPU,56891.93087999992,57044.17503999992
3,gpu_only,block_02_norm2,layer_norm,GPU,57044.17503999992,57066.30463999992
0,gpu_only,class_token_select,class_token_select,GPU,57066.30463999992,57073.34303999992
1,gpu_only,block_07_qkv,linear_qkv,GPU,57073.34303999992,57516.07551999992
4,gpu_only,block_01_proj,linear_projection,GPU,57516.07551999992,57668.31967999992
5,gpu_only,block_00_proj,linear_projection,GPU,57668.31967999992,57820.56383999992
2,gpu_only,block_04_residual1,residual_add,GPU,57820.56383999992,57838.91103999992
3,gpu_only,block_02_ffn_island,fused_ffn_island,GPU,57838.91103999992,59052.12351999992
0,gpu_only,classifier,linear_classifier,GPU,59052.12351999992,59060.08351999993
1,gpu_only,block_07_attention,self_attention,GPU,59060.08351999993,59216.110079999926
4,gpu_only,block_01_residual1,residual_add,GPU,59216.110079999926,59234.45727999992
5,gpu_only,block_00_residual1,residual_add,GPU,59234.45727999992,59252.80447999992
