path_kind,pcie_effective_bandwidth_GBps,one_way_fixed_latency_us,fpga_linear_speedup_over_gpu,policy,analytical_makespan_us,speedup_vs_gpu_only,offloaded_linear_tasks,cross_device_edges,logical_cross_device_bytes,physical_link_bytes,valid_for_target_prediction
direct_dma_one_copy,16,10,8,static_all_fpga,15953.117544000032,1.3905981580599311,49,97,116198400,116198400,False
direct_dma_one_copy,16,10,8,communication_eft,15939.972544000033,1.3917449236981552,48,96,116195328,116195328,False
direct_dma_one_copy,16,10,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,10,16,static_all_fpga,14891.999092000027,1.4896842079393793,49,97,116198400,116198400,False
direct_dma_one_copy,16,10,16,communication_eft,14879.214592000028,1.4909641725261282,48,96,116195328,116195328,False
direct_dma_one_copy,16,20,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,20,2,static_all_fpga,23289.828256000026,0.9525349705524248,49,97,116198400,116198400,False
direct_dma_one_copy,16,20,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,20,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,20,4,static_all_fpga,19045.354448000027,1.1648182202421347,49,97,116198400,116198400,False
direct_dma_one_copy,16,20,4,communication_eft,18628.47040000002,1.1908855314282805,36,72,101670912,101670912,False
direct_dma_one_copy,16,20,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,20,8,static_all_fpga,16923.117544000033,1.3108917913215892,49,97,116198400,116198400,False
direct_dma_one_copy,16,20,8,communication_eft,16688.747488000026,1.3293014282798392,36,72,101670912,101670912,False
direct_dma_one_copy,16,20,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,20,16,static_all_fpga,15861.999092000031,1.3985863788876816,49,97,116198400,116198400,False
direct_dma_one_copy,16,20,16,communication_eft,15718.886032000024,1.4113198496914952,36,72,101670912,101670912,False
direct_dma_one_copy,16,50,2,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,50,2,static_all_fpga,26199.82825600003,0.8467374539724154,49,97,116198400,116198400,False
direct_dma_one_copy,16,50,2,communication_eft,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,50,4,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,50,4,static_all_fpga,21955.354448000042,1.0104312332803553,49,97,116198400,116198400,False
direct_dma_one_copy,16,50,4,communication_eft,20788.47040000003,1.0671480606865613,36,72,101670912,101670912,False
direct_dma_one_copy,16,50,8,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,50,8,static_all_fpga,19833.117544000048,1.1185521299303385,49,97,116198400,116198400,False
direct_dma_one_copy,16,50,8,communication_eft,18848.747488000034,1.1769681718174427,36,72,101670912,101670912,False
direct_dma_one_copy,16,50,16,gpu_only,22184.375872000015,1.0,0,0,0,0,False
direct_dma_one_copy,16,50,16,static_all_fpga,18771.999092000035,1.1817801483622603,49,97,116198400,116198400,False
direct_dma_one_copy,16,50,16,communication_eft,17878.886032000028,1.2408142113716663,36,72,101670912,101670912,False
