path_kind,pcie_effective_bandwidth_GBps,one_way_fixed_latency_us,fpga_linear_speedup_over_gpu,policy,analytical_makespan_us,speedup_vs_gpu_only,offloaded_linear_tasks,cross_device_edges,logical_cross_device_bytes,physical_link_bytes,valid_for_target_prediction
host_staged_two_copy,7.2,100,4,static_all_fpga,32779.60749333343,0.7550125011421615,49,97,58099200,116198400,False
host_staged_two_copy,7.2,100,4,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,100,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,100,8,static_all_fpga,30122.217613333443,0.8216199005562256,49,97,58099200,116198400,False
host_staged_two_copy,7.2,100,8,communication_eft,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,100,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
host_staged_two_copy,7.2,100,16,static_all_fpga,28793.52267333344,0.8595340598224485,49,97,58099200,116198400,False
host_staged_two_copy,7.2,100,16,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,10,2,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,10,2,static_all_fpga,38917.13392000003,0.6359413180548007,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,10,2,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,10,4,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,10,4,static_all_fpga,33602.35416000004,0.736526176771895,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,10,4,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,10,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,10,8,static_all_fpga,30944.964280000062,0.7997751497162161,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,10,8,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,10,16,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,10,16,static_all_fpga,29616.269340000057,0.8356560090630227,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,10,16,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,25,2,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,25,2,static_all_fpga,40372.13392000003,0.613022177352373,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,25,2,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,25,4,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,25,4,static_all_fpga,35057.35416000004,0.7059578234868134,49,97,58099200,58099200,False
shared_mapped_one_copy,2.5,25,4,communication_eft,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,25,8,gpu_only,24749.01344000001,1.0,0,0,0,0,False
shared_mapped_one_copy,2.5,25,8,static_all_fpga,32399.964280000066,0.7638592816374536,49,97,58099200,58099200,False
